archivo,linea,riesgo,patrones,codigo
/app/backend/core/rbac_sql/service.py,114,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,124,BAJO,Usuario,FROM dbo.Usuario_ServidoresAsignacion
/app/backend/core/rbac_sql/service.py,125,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,136,BAJO,Usuario,"usa.UsuarioID,"
/app/backend/core/rbac_sql/service.py,142,BAJO,Usuario,FROM dbo.Usuario_SucursalesAsignacion usa
/app/backend/core/rbac_sql/service.py,148,BAJO,Usuario,WHERE x.UsuarioID = %s
/app/backend/tools/test_sql_connection_from_servidores.py,109,BAJO,USUARIO,"result[""error""] = ""SIN_USUARIO"""
/app/backend/tools/test_sql_connection_from_servidores.py,236,BAJO,USUARIO,"print(f""   USUARIO: {'CONFIGURADO' if config.get('username') else 'SIN_USUARIO'}"")"
/app/backend/tools/sync_sales_dry_run.py,897,BAJO,USUARIO,"""usuario_status"": ""USUARIO_CONFIGURADO"" if server_config.get(""username"") else ""SIN_USUARIO"","
/app/backend/tools/sync_sales_dry_run.py,971,BAJO,Usuario,"f""Usuario: {report['servidor']['usuario_status']}"","
/app/backend/tools/sync_sales_dry_run.py,1146,BAJO,Usuario,"logger.info(f""   Usuario: CONFIGURADO"")"
/app/backend/tools/check_mpro_server_config.py,77,BAJO,USUARIO,"print(f""sql_user_status={'CONFIGURADO' if row['username'] else 'SIN_USUARIO_SQL'}"")"
/app/backend/routes/portal_proveedores.py,13,BAJO,"SuperAdministrador, Administrador",- Requiere rol SuperAdministrador o Administrador para acceso admin
/app/backend/routes/portal_proveedores.py,47,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","ADMIN_ROLES = ['SuperAdministrador', 'Administrador', 'SUPERADMIN', 'ADMIN', 'ADMINISTRADOR']"
/app/backend/routes/portal_proveedores.py,59,BAJO,"SuperAdministrador, Administrador",2. Rol SuperAdministrador o Administrador
/app/backend/routes/portal_proveedores.py,62,BAJO,Usuario,- Usuarios no autenticados (401)
/app/backend/routes/portal_proveedores.py,64,BAJO,Usuario,- Usuarios internos sin rol admin (403)
/app/backend/routes/portal_proveedores.py,71,BAJO,Usuario,HTTPException 403: Usuario sin permiso administrativo
/app/backend/routes/portal_proveedores.py,89,BAJO,ADMIN,"f""[PORTAL-ADMIN] Token de proveedor rechazado. """
/app/backend/routes/portal_proveedores.py,121,MEDIO,ADMIN,if user_role not in ADMIN_ROLES:
/app/backend/routes/portal_proveedores.py,123,BAJO,"Usuario, ADMIN","f""[PORTAL-ADMIN] Acceso denegado: Usuario {user_email} """
/app/backend/routes/portal_proveedores.py,132,BAJO,ADMIN,"""roles_permitidos"": ADMIN_ROLES"
/app/backend/routes/portal_proveedores.py,136,BAJO,ADMIN,"logging.info(f""[PORTAL-ADMIN] Acceso permitido: {user_email} ({user_role})"")"
/app/backend/routes/portal_proveedores.py,1190,BAJO,ADMIN,"f""[PORTAL-ADMIN] Proveedor eliminado: {supplier.get('rfc')} """
/app/frontend/src/App.js,18,BAJO,Usuario,import Usuarios from '@/pages/Usuarios';
/app/frontend/src/App.js,152,BAJO,Usuario,"<Route path=""usuarios"" element={<Usuarios />} />"
/app/frontend/src/portal-inteligencia/App.jsx,60,BAJO,Usuario,"nombre: 'Usuario Externo',"
/app/frontend/src/portal-inteligencia/App.jsx,69,BAJO,Usuario,"nombre: 'Usuario Demo',"
/app/frontend/src/portal-inteligencia/App.jsx,191,BAJO,Usuario,"<p className=""text-xs font-medium text-white truncate"">{user?.nombre || 'Usuario'}</p>"
/app/frontend/src/portal-inteligencia/App.jsx,219,BAJO,Usuario,<span>{user?.email || 'Usuario'}</span>
/app/frontend/src/contexts/AuthContext.jsx,77,ALTO,"SuperAdministrador, Administrador",if (isPreviewMode() && (serverUser.role === 'SuperAdministrador' || serverUser.role === 'Administrador')) {
/app/frontend/src/contexts/AuthContext.jsx,145,ALTO,"SuperAdministrador, Administrador",if (isPreviewMode() && (userData.role === 'SuperAdministrador' || userData.role === 'Administrador')) {
/app/frontend/src/contexts/AuthContext.jsx,200,BAJO,"Administrador, Supervisor, Usuario","const roles = ['Usuario', 'Supervisor', 'Administrador'];"
/app/frontend/src/contexts/AuthContext.jsx,211,ALTO,"SuperAdministrador, Administrador",return user?.role === 'Administrador' || user?.role === 'admin' || user?.role === 'SuperAdministrador';
/app/frontend/src/pages/Compras.js,1463,BAJO,Visor,"<p className=""text-zinc-500"">Visor PDF se mostrará aquí</p>"
/app/frontend/src/pages/Compras.js,1596,ALTO,Administrador,const puedeEditarDiasObjetivo = currentUser?.role === 'admin' || currentUser?.role === 'Administrador' || currentUser?.role === 'gerente' || currentUser?.permisos?.includes('editar_dias_inventario');
/app/frontend/src/pages/Compras.js,3426,BAJO,Usuario,"logger.log(`[Compras] Usuario autenticado: ${user.email}, procediendo a cargar unidades`);"
/app/frontend/src/pages/Nominas.js,33,BAJO,"Administrador, Supervisor","'Gerencia': ['Administrador', 'Supervisor'],"
/app/frontend/src/pages/Nominas.js,34,BAJO,"Administrador, Supervisor","'RH': ['Administrador', 'Supervisor'],"
/app/frontend/src/pages/Nominas.js,35,BAJO,"Administrador, Supervisor","'Maquilador': ['Administrador', 'Supervisor', 'Maquilador'],"
/app/frontend/src/pages/Nominas.js,36,BAJO,Administrador,"'Tesorería': ['Administrador', 'Tesoreria'],"
/app/frontend/src/pages/Nominas.js,37,BAJO,Administrador,'Sistema': ['Administrador']
/app/frontend/src/pages/Nominas.js,101,ALTO,Administrador,const isAdmin = currentUser?.role === 'Administrador';
/app/frontend/src/pages/Nominas.js,102,ALTO,Supervisor,const isSupervisor = currentUser?.role === 'Supervisor';
/app/frontend/src/pages/Nominas.js,354,BAJO,Supervisor,{(isAdmin || isSupervisor) && (
/app/frontend/src/pages/AuditoriasProgramadas.jsx,211,BAJO,"Administrador, Supervisor","ver: ['Administrador', 'Supervisor', 'Gerente', 'Director', 'Auditor'].includes(user?.role),"
/app/frontend/src/pages/AuditoriasProgramadas.jsx,212,BAJO,Administrador,"programar: ['Administrador', 'Gerente', 'Director'].includes(user?.role),"
/app/frontend/src/pages/AuditoriasProgramadas.jsx,213,BAJO,Administrador,"gestionar: ['Administrador', 'Director'].includes(user?.role),"
/app/frontend/src/pages/AuditoriasProgramadas.jsx,717,BAJO,Usuario,<TableHead>Usuario</TableHead>
/app/frontend/src/pages/Finanzas.js,93,ALTO,Administrador,const isAdmin = user?.role === 'Administrador';
/app/frontend/src/pages/Finanzas.js,408,BAJO,Usuario,"logger.log(`[CxP] Usuario sin permiso global, forzando: ${sucursalAEnviar}`);"
/app/frontend/src/pages/ConfigAsignaciones.jsx,101,BAJO,Usuario,"const [usuarios, setUsuarios] = useState([]);"
/app/frontend/src/pages/ConfigAsignaciones.jsx,105,BAJO,Usuario,"const [busquedaUsuario, setBusquedaUsuario] = useState('');"
/app/frontend/src/pages/ConfigAsignaciones.jsx,147,ALTO,"SuperAdministrador, Administrador",const isSuperAdmin = userRole === 'SuperAdministrador';
/app/frontend/src/pages/ConfigAsignaciones.jsx,231,BAJO,Usuario,const fetchUsuarios = async () => {
/app/frontend/src/pages/ConfigAsignaciones.jsx,237,BAJO,Usuario,setUsuarios(activos);
/app/frontend/src/pages/ConfigAsignaciones.jsx,319,BAJO,Usuario,fetchUsuarios();
/app/frontend/src/pages/ConfigAsignaciones.jsx,346,BAJO,Usuario,setBusquedaUsuario('');
/app/frontend/src/pages/ConfigAsignaciones.jsx,372,BAJO,Usuario,setBusquedaUsuario('');
/app/frontend/src/pages/ConfigAsignaciones.jsx,552,BAJO,Usuario,const handleToggleUsuario = (usuarioId) => {
/app/frontend/src/pages/ConfigAsignaciones.jsx,568,BAJO,Usuario,const handleSelectAllUsuarios = () => {
/app/frontend/src/pages/ConfigAsignaciones.jsx,583,BAJO,Usuario,if (!busquedaUsuario) return true;
/app/frontend/src/pages/ConfigAsignaciones.jsx,584,BAJO,Usuario,const term = busquedaUsuario.toLowerCase();
/app/frontend/src/pages/ConfigAsignaciones.jsx,726,BAJO,Usuario,const matchUsuario = a.usuario_responsable_nombre?.toLowerCase().includes(term);
/app/frontend/src/pages/ConfigAsignaciones.jsx,727,BAJO,Usuario,if (!matchUnidad && !matchAlmacen && !matchUsuario) return false;
/app/frontend/src/pages/ConfigAsignaciones.jsx,1023,BAJO,"SuperAdministrador, Administrador",{/* Botón de sincronización - Solo SuperAdministrador */}
/app/frontend/src/pages/ConfigAsignaciones.jsx,1138,BAJO,Usuario,{/* Usuario(s) Responsable(s) - Multiselect con búsqueda */}
/app/frontend/src/pages/ConfigAsignaciones.jsx,1140,BAJO,Usuario,<Label>Usuario(s) Responsable(s) *</Label>
/app/frontend/src/pages/ConfigAsignaciones.jsx,1150,BAJO,Usuario,value={busquedaUsuario}
/app/frontend/src/pages/ConfigAsignaciones.jsx,1151,BAJO,Usuario,onChange={(e) => setBusquedaUsuario(e.target.value)}
/app/frontend/src/pages/ConfigAsignaciones.jsx,1162,BAJO,Usuario,onClick={handleSelectAllUsuarios}
/app/frontend/src/pages/ConfigAsignaciones.jsx,1186,BAJO,Usuario,handleToggleUsuario(u.id);
/app/frontend/src/pages/ExploradorBD.js,539,BAJO,Administrador,{/* Modal de Credenciales de Administrador */}
/app/frontend/src/pages/ExploradorBD.js,545,BAJO,Administrador,Credenciales de Administrador BD
/app/frontend/src/pages/ExploradorBD.js,557,BAJO,Usuario,Usuario SQL Server
/app/frontend/src/pages/ExploradorBD.js,893,ALTO,Administrador,setIsAdmin(user.rol === 'Administrador' || user.email === 'admin@inventario.com' || user.role === 'Administrador');
/app/frontend/src/pages/ExploradorBD.js,1049,BAJO,Usuario,"'Usuario': ['usuario', 'user', 'empleado', 'personal', 'rrhh', 'nomina', 'colaborador', 'login', 'sesion', 'rol', 'permiso'],"
/app/frontend/src/pages/Servidores.js,1524,BAJO,Usuario,"<span className=""text-zinc-600"">Usuario:</span>"
/app/frontend/src/pages/Servidores.js,2349,BAJO,Usuario,<p>✓ Usuario: {vtigerTestStatus[conn.id].user.username}</p>
/app/frontend/src/pages/Servidores.js,2411,BAJO,Usuario,"<th className=""px-3 py-2 text-left font-medium text-zinc-600"">Usuario</th>"
/app/frontend/src/pages/Servidores.js,2914,BAJO,Usuario,"<Label htmlFor=""vtiger-user"">Usuario</Label>"
/app/frontend/src/pages/Servidores.js,2996,BAJO,Usuario,Usuario: {vtigerTestResult.user.username} | Vtiger v{vtigerTestResult.user.vtigerVersion}
/app/frontend/src/pages/Servidores.js,3191,BAJO,Usuario,"<Label htmlFor=""username"">Usuario</Label>"
/app/frontend/src/pages/RecursosHumanos.js,71,ALTO,Administrador,const isAdmin = currentUser?.role === 'Administrador' || currentUser?.role === 'admin';
/app/frontend/src/pages/RecursosHumanos.js,72,ALTO,Supervisor,const isSupervisor = currentUser?.role === 'Supervisor';
/app/frontend/src/pages/RecursosHumanos.js,1230,BAJO,Supervisor,isSupervisor={isSupervisor}
/app/frontend/src/pages/Scheduler.jsx,219,BAJO,"Administrador, Supervisor","canView: ['Administrador', 'Supervisor', 'Gerente', 'Director', 'Auditor'].includes(user?.role),"
/app/frontend/src/pages/Scheduler.jsx,220,BAJO,"Administrador, Supervisor","canManage: ['Administrador', 'Supervisor', 'Gerente', 'Director'].includes(user?.role),"
/app/frontend/src/pages/Scheduler.jsx,221,BAJO,Administrador,"canAdmin: ['Administrador', 'Director'].includes(user?.role),"
/app/frontend/src/pages/DBACredentialManager.jsx,87,BAJO,"SuperAdministrador, Administrador","setMessage({ type: 'error', text: 'Acceso denegado. Solo SuperAdministrador.' });"
/app/frontend/src/pages/DBACredentialManager.jsx,260,BAJO,"SuperAdministrador, Administrador",Solo SuperAdministrador puede acceder a esta funcionalidad.
/app/frontend/src/pages/DBACredentialManager.jsx,263,BAJO,Usuario,Usuario actual: {userEmail} ({userRole})
/app/frontend/src/pages/DBACredentialManager.jsx,327,BAJO,Usuario,"<p className=""text-xs text-gray-500 uppercase"">Usuario DBA</p>"
/app/frontend/src/pages/DBACredentialManager.jsx,484,BAJO,Usuario,"<p className=""text-gray-500"">Usuario Sistema</p>"
/app/frontend/src/pages/Login.js,199,BAJO,Usuario,"<span className=""text-slate-400"">Usuario:</span>{' '}"
/app/frontend/src/pages/MisTareas.js,58,BAJO,Usuario,"const [usuarios, setUsuarios] = useState([]);"
/app/frontend/src/pages/MisTareas.js,90,BAJO,Usuario,"const [usuarioSeleccionado, setUsuarioSeleccionado] = useState(null);"
/app/frontend/src/pages/MisTareas.js,119,ALTO,Administrador,const isAdmin = currentUser?.role === 'Administrador';
/app/frontend/src/pages/MisTareas.js,120,ALTO,Supervisor,const isSupervisor = currentUser?.role === 'Supervisor';
/app/frontend/src/pages/MisTareas.js,121,BAJO,Supervisor,const canApprove = isAdmin || isSupervisor;
/app/frontend/src/pages/MisTareas.js,193,BAJO,Usuario,const loadUsuarios = async () => {
/app/frontend/src/pages/MisTareas.js,196,BAJO,Usuario,setUsuarios(ensureArray(data?.usuarios));
/app/frontend/src/pages/MisTareas.js,226,BAJO,Usuario,"await Promise.all([loadUsuarios(), loadProveedores(), loadServersProveedor()]);"
/app/frontend/src/pages/MisTareas.js,331,BAJO,Usuario,setUsuarioSeleccionado(usuario);
/app/frontend/src/pages/MisTareas.js,350,BAJO,Usuario,loadUsuarios();
/app/frontend/src/pages/MisTareas.js,911,BAJO,Supervisor,{/* Solicitudes Pendientes de Aprobar (Solo para Supervisor/Admin) */}
/app/frontend/src/pages/MisTareas.js,1194,BAJO,Supervisor,{/* Proveedores Pendientes de Aprobación (Solo Supervisor/Admin) */}
/app/frontend/src/pages/Layout.js,172,ALTO,Supervisor,"tablero_ejecutivo: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,177,ALTO,Supervisor,"finanzas: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,178,ALTO,Supervisor,"produccion: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,179,ALTO,Supervisor,"recursos_humanos: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,180,ALTO,Supervisor,"reportes_bi: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,181,ALTO,Supervisor,"catalogos: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,182,ALTO,Supervisor,"centro_control: isAdmin || role === 'Supervisor' || role === 'Director',"
/app/frontend/src/pages/Layout.js,184,ALTO,Supervisor,"programacion: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,185,ALTO,Supervisor,"automatizaciones: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,187,ALTO,Supervisor,"catalogo_sql: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,189,ALTO,Supervisor,"alertas: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,192,ALTO,Supervisor,"pos_generico: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,193,ALTO,Supervisor,"comandero: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,194,ALTO,Supervisor,"edarsa_go: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,195,ALTO,Supervisor,"chef_ia: isAdmin || role === 'Supervisor',"
/app/frontend/src/pages/Layout.js,272,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,278,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,284,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,290,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,296,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,302,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,308,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,316,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,322,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,328,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,334,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,340,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,346,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,352,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,358,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,364,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,370,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,376,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,382,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,388,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,394,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,400,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,408,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,414,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,420,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,427,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,433,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,439,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,445,BAJO,"Administrador, Supervisor","roles: ['Operador', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,451,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,459,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,465,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,471,BAJO,"Administrador, Supervisor, Usuario","roles: ['Usuario', 'Supervisor', 'Administrador']"
/app/frontend/src/pages/Layout.js,479,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,486,BAJO,Administrador,roles: ['Administrador']
/app/frontend/src/pages/Layout.js,494,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,501,BAJO,"Administrador, Supervisor","roles: ['Supervisor', 'Administrador'],"
/app/frontend/src/pages/Layout.js,510,BAJO,"SuperAdministrador, Administrador, Supervisor, SUPERADMIN, ADMIN","{ name: 'Centro de Control', href: '/centro-control', icon: Shield, roles: ['SuperAdministrador', 'SUPERADMIN', 'Administrador', 'ADMIN', 'Supervisor', 'Director'] },"
/app/frontend/src/pages/Layout.js,511,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","{ name: 'Servidores', href: '/servidores', icon: Server, roles: ['SuperAdministrador', 'SUPERADMIN', 'Administrador', 'ADMIN'] },"
